伊丽莎白雅顿(Elizabeth Arden),雅顿夫,1910,美国,伊丽莎白雅顿全球总公司,http://hzp.rayli.com.cn/elizabetharden/index.html,面霜(21);女性香水(29);唇膏/唇彩/(8);散粉/蜜粉(1);睫毛膏/液(2);护手产品(4);精华素/液(17);护理唇膏(7);遮瑕膏/笔/(1);洁面乳/皂(22);身体乳/霜/(6);粉底液/霜(2);其它身体护理(3);眼部护理(1);隔离霜(2);乳液/凝露/(24);爽肤/化妆水(12);其它护肤品(9);眼霜(13);防晒(6);面膜(7);身体护理工具(1);美容食品(1);卸妆油/液/(2);去角质霜(1);护发产品(1);其它香水(1);眼线笔/液(1);粉饼(1);眉笔/眉粉(2);腮红(3);眼影(1);沐浴露(1),保湿(66);女士香水(30);唇部彩妆(8);提亮肤色(8);底妆(5);眼部彩妆(5);身体滋润(15);抗老化(13);防晒(14);护唇(6);面部彩妆(3);清洁(33);活肤滋润(23);护理(15);去角质(8);除眼袋(4);美白(28);淡化细纹(13);补水(13);去黑眼圈(7);造型(2);修护肌肤(2);抗皱紧肤(5);卸妆(2);消炎镇定(4);细致毛孔(7);控油平衡(2);中性香水(1);身体按摩(1);促进新陈代谢(1);净化排毒(1);紧致(4);眉部彩妆(1);身体清洁(1);唇部护理(3);舒缓压力(4);均匀肤色(2);调理油脂平衡(4);香水香氛(1);淡斑(1);深层补水(1),绿茶系列(13);银级系列(4);显效系列(15);绿茶菁活系列(2);时空系列(12);洁肤护理系列(4);丝亮白系列(7);Signat(4);Perpet(2);Cerami(9);Prevag(2);Millen(5);Eight (6);White (6);Fragra(9);Color彩(17)
痘痘康(DOU DOU KANG),郭振宇,2014,云南昆明,贝泰妮,http://hzp.rayli.com.cn/doudoukang/index.html,精油(1);洁面乳/皂(2);爽肤/化妆水(1);乳液/凝露/(1);面霜(1);其它护肤品(2);面膜(1),修护肌肤(1);调理油脂平衡(1);控油平衡(5);均匀肤色(2);清洁(2);细致毛孔(1);深层补水(1);提亮肤色(1),
得因特(DERM iNSTITUTE),,0,,,http://hzp.rayli.com.cn/derminstitute/index.html,眼霜(1),去黑眼圈(1);提拉紧致(1);除眼袋(1);活肤滋润(1),
达芬尼斯(Davines),,2014,中国,,http://hzp.rayli.com.cn/davines/index.html,护发产品(1),护理(1),
优色林(Eucerin),Lifschütz,1900,德国,拜尔斯道夫,http://hzp.rayli.com.cn/eucerin/index.html,乳液/凝露/(3);面霜(17);洁面乳/皂(4);眼霜(3);爽肤/化妆水(2);隔离霜(4);护手产品(2);精华素/液(2);身体乳/霜/(2);卸妆油/液/(1);护足产品(1);防晒(1);彩妆工具(1);眼部护理(1),消炎镇定(2);舒缓压力(8);调理油脂平衡(1);补水(13);控油平衡(3);活肤滋润(8);保湿(25);抗皱紧肤(7);抗老化(12);提亮肤色(8);淡化细纹(5);均匀肤色(1);清洁(6);修护肌肤(3);防晒(8);美白(3);去黑眼圈(2);紧致(4);身体滋润(4);身体按摩(3);抗敏(1);防紫外线(3);淡斑(2);细致毛孔(1);眼部彩妆(1),油脂调理(4);Q10抗皱(4);润白保湿修护(5);柔安护肤(4);抗干燥护肤(9);祛皱展颜(6);银杏焕颜(2)
伊蒂之屋(ETUDE HOUSE),,1985,韩国,,http://hzp.rayli.com.cn/etudehouse/index.html,其它底妆(3);唇膏/唇彩/(10);遮瑕膏/笔/(2);粉饼(5);眼影(2);洁面乳/皂(4);腮红(2);护手产品(1);隔离霜(5);去角质霜(1);睫毛膏/液(5);眼部护理(1);防晒(1);眼线笔/液(3);面霜(1);修容粉/膏/(3);眉笔/眉粉(1);粉底液/霜(1);乳液/凝露/(1);爽肤/化妆水(2);面膜(1);其它彩妆(1);气垫BB(1),底妆(16);唇部彩妆(13);眼部彩妆(9);清洁(5);面部彩妆(2);身体滋润(1);去角质(1);去黑眼圈(1);除眼袋(1);防晒(1);消炎镇定(1);净化排毒(1);深层补水(3);活肤滋润(1);保湿(5);细致毛孔(4);防紫外线(1);均匀肤色(6);补水(1);提亮肤色(1);控油平衡(2);美白(3),
Doux Me(Doux Me),,2002,法国,Doux Me,http://hzp.rayli.com.cn/douxme/index.html,面霜(3);洁面乳/皂(1);眼霜(1),补水(1);抗敏(2);活肤滋润(4);保湿(5);护理(2);卸妆(1);清洁(1);深层补水(1);除眼袋(1),
达尔肤(DR.WU),吴英俊,1992,中国台湾,天昱生物科技(股)有限公司,http://hzp.rayli.com.cn/drwu/index.html,爽肤/化妆水(2);精华素/液(2);乳液/凝露/(2);面膜(2);洁面乳/皂(2);卸妆油/液/(1);其它护肤品(1);面霜(3),补水(1);美白(6);保湿(11);深层补水(1);细致毛孔(8);清洁(3);卸妆(1);净化排毒(1);活肤滋润(2),杏仁酸焕肤系(3);维他命C微导(4);皮脂调理系列(3);基础保养系列(3);玻尿酸保湿系(3)
蒂之妮(dizhini),,2008,中国香港,蒂之妮,http://hzp.rayli.com.cn/dizhini/index.html,面膜(4),深层补水(4);去黑眼圈(1);抗皱紧肤(1);保湿(3);抗老化(1);美白(1);活肤滋润(1);修护肌肤(1),
丹堤(DDlady),,1997,中国台湾,巨树,http://hzp.rayli.com.cn/ddlady/index.html,面膜(5),保湿(4);美白(1);活肤滋润(1);补水(1);抗皱紧肤(1),
达瑞肤(Dermanova),,1948,瑞士,斯普瑞格,http://hzp.rayli.com.cn/dermanova/index.html,乳液/凝露/(2);面霜(2);防晒(1),身体滋润(2);抗敏(4);活肤滋润(3);护理(2);保湿(4);补水(2);深层补水(1);防晒(1),
DEW SUPERIOR(DEWSUPERIOR),,2010,中国,佳丽宝,http://hzp.rayli.com.cn/dewsuperior/index.html,沐浴露(1);身体乳/霜/(2);洁面乳/皂(1);爽肤/化妆水(3);面膜(1);精华素/液(2);乳液/凝露/(1);面霜(1);眼部护理(1),身体清洁(1);清洁(2);身体滋润(1);身体按摩(1);活肤滋润(5);保湿(3);抗皱紧肤(3);细致毛孔(1);去黑眼圈(1);淡化细纹(1);防晒(1);抗老化(1),
梦幻之谜(Des’illusions),克里斯汀.罗斯,1939,英国,,http://hzp.rayli.com.cn/desillusions/index.html,眼部护理(2);爽肤/化妆水(2);面霜(1);精华素/液(2),去黑眼圈(1);除眼袋(2);活肤滋润(6);保湿(7);抗老化(4);细致毛孔(1);均匀肤色(1);护理(5);净化排毒(1);深层补水(2);抗皱紧肤(2);促进新陈代谢(1);补水(1);抗敏(1),
Dr.Sha(Dr.Sha),,1985,日本,Dr.sha,http://hzp.rayli.com.cn/drsha/index.html,洁面乳/皂(2);面霜(2);精华素/液(1);面膜(1),卸妆(1);清洁(2);美白(2);保湿(2);补水(2);底妆(1);均匀肤色(1);活肤滋润(1),
媞尔妮(Deary),,1995,中国台湾,,http://hzp.rayli.com.cn/deary/index.html,面膜(16);面霜(1);防晒(1);洁面乳/皂(1);乳液/凝露/(2);去角质霜(1);眼部护理(1);隔离霜(1);爽肤/化妆水(1);其它身体护理(2);护理唇膏(1);身体乳/霜/(1);眼膜(1),修护肌肤(9);紧致(5);保湿(17);美白(17);抗皱紧肤(1);提拉紧致(2);活肤滋润(9);仿晒美黑(2);防紫外线(1);淡化细纹(1);抗老化(2);舒缓压力(4);补水(1);清洁(2);细致毛孔(3);防晒(1);身体滋润(1);护理(3);护唇(1);提亮肤色(1);淡斑(1),双提拉系列(3);防晒系列(2);冷敷膜系列(3);玫瑰Q10系(10);木浆纤维面膜(6);乳油木系列(2);双有机系列(3);眼膜系列(1)
菂桠(Diovia),,2014,中国台湾,,http://hzp.rayli.com.cn/diovia/index.html,面膜(1);洁面乳/皂(1);爽肤/化妆水(9);精华素/液(3);眼霜(1);精油(3),活肤滋润(10);保湿(7);清洁(1);祛痘去印(4);美白(1);控油平衡(4);深层补水(6);抗老化(6);去黑眼圈(1),面膜系列(1);纯露系列(9);洁面慕斯系列(1);面部精华油系(3);面部按摩油系(1);身体油系列(0);眼部精华油系(1);基础油系列(2)
DSQUARED2(DSQUARED2),,1995,意大利,,http://hzp.rayli.com.cn/dsquared2/index.html,面霜(1),修护肌肤(1);补水(1);净化排毒(1);保湿(1),
蒂花之秀(DHZX),,1994,中国,名臣,http://hzp.rayli.com.cn/dhzx/index.html,洁面乳/皂(1);乳液/凝露/(2);面霜(3);粉底液/霜(1),清洁(1);美白(3);保湿(1);活肤滋润(1);底妆(1),
黛汐魅(Daisymee),,2011,韩国,,http://hzp.rayli.com.cn/daisymee/index.html,隔离霜(1);乳液/凝露/(3);面霜(1),底妆(1);抗老化(2);保湿(2);深层补水(1);提亮肤色(1);补水(2);美白(1);护理(1);活肤滋润(1),
植物医生(DR PLANT),,1994,,北京明弘科贸有限责任公司,http://hzp.rayli.com.cn/drplant/index.html,乳液/凝露/(5);隔离霜(1);面膜(9);眼霜(2);洁面乳/皂(4);面霜(3);卸妆油/液/(3);防晒(1);其它护肤品(1);护手产品(3);去角质霜(1);气垫BB(2);粉饼(1);爽肤/化妆水(4);精华素/液(1),活肤滋润(17);护理(5);保湿(14);底妆(2);均匀肤色(2);淡化细纹(2);补水(22);清洁(6);提亮肤色(8);美白(4);抗皱紧肤(2);深层补水(6);防紫外线(1);防晒(1);提拉紧致(1);舒缓压力(4);调理油脂平衡(2);祛痘去印(1);细致毛孔(1);净化排毒(1);面部彩妆(2),
黛妃(Devi),,1998,中国上海,Devi,http://hzp.rayli.com.cn/devi/index.html,爽肤/化妆水(1);乳液/凝露/(1);面霜(1),深层补水(1);调理油脂平衡(1);补水(1);美白(2);身体滋润(1),
蒂思岚(Dicila),,2015,,,http://hzp.rayli.com.cn/dicila/index.html,面霜(1),淡化细纹(1);美白(1);保湿(1),
德美乐嘉(Dermalogica),简·伍德,1986,美国,德美乐嘉,http://hzp.rayli.com.cn/dermalogica/index.html,精华素/液(1),活肤滋润(1);保湿(1),抗衰老(0)
Dr.Pierre Ricaud(Dr.Pierre Ricaud),,1986,法国,伊夫· 黎雪,http://hzp.rayli.com.cn/drpierrericaud/index.html,眼部护理(1);其它护肤品(1);面霜(1);唇部护理(1);去角质霜(1);卸妆油/液/(1);面膜(1),去黑眼圈(1);淡化细纹(1);除眼袋(1);抗皱紧肤(2);抗老化(1);护理(3);保湿(5);深层补水(3);促进新陈代谢(1);活肤滋润(3);护唇(1);身体按摩(1);去角质(1);防止皮肤骚痒(1);卸妆(1);补水(1);细致毛孔(1);控油平衡(1),
德玫恩(dermyn),Lars Kärnerud 拉兹,1948,瑞典,,http://hzp.rayli.com.cn/dermyn/index.html,乳液/凝露/(2);面霜(2);眼霜(1);洁面乳/皂(1),紧致(1);淡化细纹(1);抗皱紧肤(5);抗老化(4);祛痘去印(1);除痘(1);去黑眼圈(1);卸妆(1);清洁(1),
迪赛(Diesel),,1978,意大利,,http://hzp.rayli.com.cn/diesel/index.html,女性香水(3);男性香水(2);身体乳/霜/(1),女士香水(4);男士香水(2),
柏瑞特(Dr. Brandt),Dr. Brandt,1991,美国,Dr. Brandt,http://hzp.rayli.com.cn/drbrandt/index.html,防晒(1);精华素/液(11);面霜(16);乳液/凝露/(14);美容食品(4);其它护肤品(4);洁面乳/皂(4);面膜(3);眼霜(5);去角质霜(2);爽肤/化妆水(4),防晒(1);淡化细纹(4);抗皱紧肤(11);修护肌肤(4);抗敏(5);抗老化(14);美白(14);淡斑(1);细致毛孔(8);补水(3);活肤滋润(6);保湿(16);清洁(6);控油平衡(4);消炎镇定(3);提亮肤色(2);均匀肤色(1);身体滋润(2);去角质(2);去黑眼圈(4);护理(1);舒缓压力(1);提拉紧致(2);紧致(1),毛孔清透净颜(8);无痕唤采活肤(9);高效能修复系(5);特殊护理系列(1)
英爵医生(DR.KNIGHT),,2007,中国,,http://hzp.rayli.com.cn/drknight/index.html,眼膜(9);眼部护理(1),去黑眼圈(4);活肤滋润(2);护理(1);紧致(1);淡化细纹(3);补水(1);提拉紧致(3);除眼袋(2);保湿(4);抗皱紧肤(2),
气味图书馆(DEMETER),,1993,美国,,http://hzp.rayli.com.cn/demeter/index.html,女性香水(3),女士香水(3),
城野 医生(Dr.Ci：Labo),城野医生,1999,日本,,http://hzp.rayli.com.cn/drcilabo/index.html,乳液/凝露/(6);眼部护理(4);精华素/液(5);卸妆油/液/(1);洁面乳/皂(7);防晒(4);爽肤/化妆水(5);唇部护理(1);面霜(5);遮瑕膏/笔/(2);面膜(4);吸油面纸(1);粉底液/霜(1);唇膏/唇彩/(1);睫毛膏/液(1);去角质霜(1);眉笔/眉粉(1);沐浴露(1);按摩霜/乳(1);身体乳/霜/(1);其它底妆(1);纤体产品(1);散粉/蜜粉(1);其它身体护理(1),保湿(10);去黑眼圈(3);美白(6);祛痘去印(5);淡斑(3);卸妆(2);清洁(7);抗皱紧肤(4);抗老化(2);防晒(5);细致毛孔(3);控油平衡(3);护唇(1);底妆(5);抗敏(1);唇部彩妆(2);活肤滋润(2);眼部彩妆(1);去角质(2);去黑头(1);身体滋润(1);身体清洁(1);瘦脸(1);香体(1);提拉紧致(1),
多娜娴(Danahan),,1992,韩国,Somang,http://hzp.rayli.com.cn/danahan/index.html,其它护肤品(3);爽肤/化妆水(1),保湿(4);活肤滋润(1);补水(1),
迪梵(DARPHIN),Pierre Darphin,2011,法国,雅诗兰黛,http://hzp.rayli.com.cn/darphin/index.html,眼霜(4);卸妆油/液/(3);面膜(4);面霜(13);护理唇膏(1);去角质/磨砂(1);精华素/液(12);爽肤/化妆水(2);乳液/凝露/(4);眼膜(1);防晒(1),活肤滋润(16);保湿(17);卸妆(3);美白(4);抗皱紧肤(10);修护肌肤(4);补水(3);护唇(2);身体清洁(1);去角质(2);清洁(4);净化排毒(2);淡斑(1);抗敏(7);控油平衡(3);消炎镇定(2);抗老化(5);去黑头(1);去黑眼圈(2);除眼袋(1);提亮肤色(2);细致毛孔(1);淡化细纹(2);防晒(1),洁肤及化妆水(0);无暇天使光净(0)
德国世家(Dr.Hauschka),Dr. Rudolf Hauschka,2011,德国,Dr.Hauschka,http://hzp.rayli.com.cn/drhauschka/index.html,防晒(1);护理唇膏(2);粉底液/霜(1);乳液/凝露/(1);面霜(1);精华素/液(1);眼霜(1);修容粉/膏/(1);面膜(1);洁面乳/皂(1),防晒(1);护唇(2);清洁(3);底妆(2);护理(2);调理油脂平衡(2);保湿(4);美白(1);去角质(1);抗皱紧肤(2);抗敏(1);去黑眼圈(1);淡化细纹(1);除眼袋(1);卸妆(1),调节爽肤系列(0);日间护理系列(4);夜间修护系列(0);额外疗理系列(3);清纯洁净系列(4)
杜嘉班纳(Dolce  Gabbana),多尔切和加巴那,1982,意大利,DOLCE &GABBANA,http://hzp.rayli.com.cn/dolcegabbana/index.html,女性香水(13);男性香水(7);面部/剃须护(1);沐浴露(1);其它香水(2),女士香水(13);男士香水(7);清洁(2);活肤滋润(1);保湿(1);中性香水(2);香水香氛(1),
DSM(DSM),,1993,以色列,,http://hzp.rayli.com.cn/dsm/index.html,面膜(1);面霜(1);精华素/液(1),细致毛孔(1);调理油脂平衡(1);补水(1);保湿(3);抗老化(1);活肤滋润(2),
唐可娜儿(DKNY),唐娜·卡伦,1988,美国,DKNY,http://hzp.rayli.com.cn/dkny/index.html,女性香水(22);男性香水(8),女士香水(21);男士香水(8),
登喜路(Dunhill),艾尔弗雷德·登喜路,2015,英国,登喜路,http://hzp.rayli.com.cn/dunhill/index.html,沐浴露(1);女性香水(2);男性香水(19);男士套装(1),保湿(1);女士香水(2);男士香水(20),
蒂亚戈(diego dalla palma),Diego Dalla Palma ,1975,意大利,,http://hzp.rayli.com.cn/diegodallapalma/index.html,粉底液/霜(4);粉饼(3);散粉/蜜粉(2);腮红(1);修容粉/膏/(1);遮瑕膏/笔/(2);眼线笔/液(3);眼影(3);睫毛膏/液(4);眉笔/眉粉(2);唇膏/唇彩/(9);指甲油(4);卸妆油/液/(2);妆前乳/液/(2);彩妆工具(20);其它彩妆(1);洁面乳/皂(2);爽肤/化妆水(1);面膜(1);面霜(2);眼部护理(1),底妆(15);面部彩妆(3);眼部彩妆(11);眉部彩妆(4);唇部彩妆(8);指甲彩妆(4);卸妆(2);清洁(4);护理(6);活肤滋润(2);保湿(2);补水(2);护唇(1);去角质(1);深层补水(1);去黑眼圈(1);提拉紧致(1);淡化细纹(1);抗皱紧肤(1),
思妍丽(DECLEOR),Dessimoulie/Caroline Colliard,1974,法国,思妍丽,http://hzp.rayli.com.cn/decleor/index.html,爽肤/化妆水(4);面霜(10);防晒(4);面膜(3);精华素/液(4);沐浴露(1);洁面乳/皂(5);卸妆油/液/(2);眼霜(4);身体乳/霜/(2);护理唇膏(2);洁面工具(1);指甲油(1);精油(1);其它身体护理(1);去角质霜(1),清洁(9);补水(10);保湿(13);修护肌肤(1);促进新陈代谢(4);抗皱紧肤(7);防晒(5);淡斑(3);美白(2);控油平衡(4);身体清洁(1);提亮肤色(2);去角质(4);舒缓压力(2);活肤滋润(10);消炎镇定(8);深层补水(1);去黑眼圈(2);除眼袋(2);抗敏(2);身体滋润(2);护唇(2);去黑头(1);净化排毒(1);卸妆(2);指甲彩妆(1);眼部彩妆(1);抗老化(1);护理(1);细致毛孔(1);提拉紧致(1);紧致(1);淡化细纹(1),面部护理系列(21);身体护理系列(4);男士护理系列(0);面膜(3);精华素/液(1);身体清洁(0);洁面(6);卸妆(2);眼部护理(4);唇部护理(2);精油(1);防晒(4)
李医生(DOCTOR LI),Mielon lee,1991,澳洲澳大利亚,李医生,http://hzp.rayli.com.cn/doctorli/index.html,面膜(11);隔离霜(1);唇膏/唇彩/(1);洁面乳/皂(6);眼霜(4);去角质霜(1);面霜(3);其它护肤品(3);爽肤/化妆水(4);身体乳/霜/(1);乳液/凝露/(1);眼膜(1);防晒(2);面部/剃须护(2);护手产品(1);纤体产品(1);脱毛产品(1);丰胸产品(1),去角质(7);细致毛孔(7);美白(15);保湿(17);底妆(1);唇部彩妆(1);清洁(10);补水(9);控油平衡(9);去黑眼圈(5);活肤滋润(7);提亮肤色(1);去黑头(2);祛痘去印(7);修护肌肤(2);净化排毒(3);身体滋润(2);祛斑(2);抗皱紧肤(2);抗老化(1);防晒(2);淡化细纹(1);深层补水(1);瘦腰腹(1);提拉紧致(1);脱毛(1);丰胸(1),
蝶妆(Debon),,1998,韩国,LG,http://hzp.rayli.com.cn/debon/index.html,隔离霜(3);精华素/液(4);粉饼(2);面霜(4);眼霜(2);洁面乳/皂(2);爽肤/化妆水(2);乳液/凝露/(4);粉底液/霜(3);散粉/蜜粉(1);唇膏/唇彩/(1);防晒(1),底妆(9);保湿(12);美白(7);护理(2);去黑眼圈(1);淡化细纹(1);除眼袋(1);清洁(2);调理油脂平衡(1);控油平衡(1);活肤滋润(7);细致毛孔(2);均匀肤色(1);去角质(1);卸妆(1);舒缓压力(1);唇部彩妆(1);提亮肤色(1);补水(1);防紫外线(1);防晒(1),
美丽世界(Dr.G),,1998,韩国,Gowoonsesang,http://hzp.rayli.com.cn/drg/index.html,精华素/液(1),消炎镇定(1);细致毛孔(1);调理油脂平衡(1),美白系列(0);补水系列(0);修护系列(1)
大卫杜夫(Davidoff),季诺·大卫杜夫,1970,瑞士,大卫杜夫,http://hzp.rayli.com.cn/davidoff/index.html,男性香水(27);女性香水(15);面部/剃须护(2);其它香水(3),男士香水(29);女士香水(15);深层补水(2);补水(2);保湿(1);中性香水(1);香水香氛(1),
迪士尼(Disney),,2011,美国,Disney,http://hzp.rayli.com.cn/disney/index.html,睫毛膏/液(1);洗发产品(4);护手产品(1);沐浴露(9);护理唇膏(6);其它香水(1);吸油面纸(1),眼部彩妆(1);清洁(5);保湿(6);活肤滋润(1);身体清洁(9);护唇(2);身体滋润(1);唇部彩妆(5);防晒(4);抗敏(1);消炎镇定(1);吸油(1),
杜比丽夫(DTRT),,0,韩国,,http://hzp.rayli.com.cn/dtrt/index.html,面部/剃须护(2);遮瑕膏/笔/(1),保湿(3);均匀肤色(1),
点点(DOT.DOT),,2010,中国台湾,,http://hzp.rayli.com.cn/dotdot/index.html,腮红(1);眼影(2);眼线笔/液(1),面部彩妆(1);眼部彩妆(3),
欧敏肤(Dermina),,2000,法国,Dermina,http://hzp.rayli.com.cn/dermina/index.html,护理唇膏(1);洁面乳/皂(2);面霜(1);乳液/凝露/(2);眼部护理(2);面膜(1);爽肤/化妆水(3);精华素/液(1);防晒(1),护唇(1);清洁(2);保湿(7);补水(1);祛斑(1);去黑眼圈(2);除眼袋(1);抗皱紧肤(1);活肤滋润(3);美白(5);淡斑(1);防晒(1),
多多(DoDo Club),林容成,1989,韩国,多多,http://hzp.rayli.com.cn/dodoclub/index.html,散粉/蜜粉(11);防晒(2);面膜(19);眼影(6);腮红(5);洁面乳/皂(2);爽肤/化妆水(2);粉饼(7);眼线笔/液(2);睫毛膏/液(10);唇膏/唇彩/(14);指甲油(1);眉笔/眉粉(1),底妆(17);防紫外线(1);防晒(2);活肤滋润(8);保湿(24);补水(7);去角质(7);控油平衡(8);细致毛孔(3);眼部彩妆(18);面部彩妆(10);清洁(3);提亮肤色(1);抗老化(1);抗皱紧肤(1);调理油脂平衡(1);抗敏(1);唇部彩妆(13);眉部彩妆(3);造型(8);消炎镇定(1);吸油(1);护理(1);指甲彩妆(1);美白(1),遮瑕系列(18);唇部系列(13);眼影系列(6);腮红系列(4);睫毛膏系列(9);清洁系列(8);未归入系列者(21)
蒂珂(DQ),,2010,日本,资生堂,http://hzp.rayli.com.cn/dq/index.html,爽肤/化妆水(4);乳液/凝露/(8);面霜(4);洁面乳/皂(3);隔离霜(1);眼霜(1);精华素/液(3);面膜(2);卸妆油/液/(1);粉底液/霜(1);唇部护理(1);修容粉/膏/(1);粉饼(1);去角质霜(1),补水(4);活肤滋润(7);保湿(5);抗皱紧肤(4);清洁(5);防紫外线(1);祛斑(2);美白(10);去角质(2);淡化细纹(2);修护肌肤(2);细致毛孔(2);淡斑(2);祛痘去印(1);防晒(1);卸妆(1);底妆(3);护唇(1);造型(1);均匀肤色(1);调理油脂平衡(1);除痘(1),
丹姿(danz),,2010,中国,,http://hzp.rayli.com.cn/danz/index.html,洁面乳/皂(11);面膜(7);沐浴露(7);防晒(2);爽肤/化妆水(3);乳液/凝露/(3);面霜(7);护手产品(2);气垫BB(1);眼霜(1);粉底液/霜(1);其它护肤品(2),吸油(1);清洁(10);调理油脂平衡(3);深层补水(6);提亮肤色(19);均匀肤色(2);身体清洁(1);防晒(2);保湿(30);防紫外线(1);活肤滋润(25);补水(16);美白(4);舒缓压力(5);消炎镇定(2);修护肌肤(1);细致毛孔(4);面部彩妆(1);淡化细纹(1);抗皱紧肤(3);抗老化(1);身体滋润(1);护理(2);提拉紧致(2),“水密码”系(0);雪颜萃系列(1);绿茶菁华净油(0);红石榴新活赋(0);素颜白系列(0);水润缤纷沐浴(0);氨基酸多效滋(1);透亮润系列(0);自然嫩面膜系(0);自然爽洁面系(0)
大宝(Dabao),,1985,中国,大宝,http://hzp.rayli.com.cn/dabao/index.html,洁面乳/皂(5);乳液/凝露/(7);面霜(12);精华素/液(2);爽肤/化妆水(2);眼霜(5);防晒(3);面膜(2);护手产品(2);脱毛产品(2);纤体产品(1);沐浴露(4);身体乳/霜/(2),清洁(5);活肤滋润(14);保湿(25);抗皱紧肤(2);细致毛孔(1);美白(7);祛斑(1);促进新陈代谢(1);均匀肤色(1);去黑眼圈(1);除眼袋(5);淡化细纹(1);防晒(4);护理(2);脱毛(2);瘦腰腹(1);修护肌肤(2);调理油脂平衡(2);身体清洁(4);身体滋润(2);深层补水(1);补水(1),
梦幻时光(Dreamtimes),尼尔•马歇尔,1987,韩国,Dreamtimes,http://hzp.rayli.com.cn/dreamtimes/index.html,洁面乳/皂(1);爽肤/化妆水(3);乳液/凝露/(1);其它护肤品(3),祛痘去印(3);清洁(1);保湿(7);控油平衡(2);抗皱紧肤(1);细致毛孔(3);提亮肤色(5);美白(2);均匀肤色(2);提拉紧致(1),
蒂佳婷(Dr.Jart),,2009,韩国,360 For Women,http://hzp.rayli.com.cn/drjart/index.html,粉底液/霜(1);隔离霜(7);面膜(7);洁面乳/皂(3);爽肤/化妆水(6);眼部护理(1);精华素/液(9);粉饼(1);防晒(2);面霜(5);乳液/凝露/(4);面部/剃须护(2);遮瑕膏/笔/(3);散粉/蜜粉(1);护手产品(1);沐浴露(1),底妆(12);去黑头(1);消炎镇定(11);去角质(6);细致毛孔(7);去黑眼圈(2);淡化细纹(5);美白(6);提亮肤色(4);补水(9);保湿(18);卸妆(1);清洁(8);祛痘去印(2);修护肌肤(5);防晒(2);活肤滋润(6);控油平衡(2);抗皱紧肤(3);抗老化(2);身体滋润(1);淡斑(1);身体清洁(1);舒缓压力(1),
多芬(Dove),,1957,美国,联合利华,http://hzp.rayli.com.cn/dove/index.html,护发产品(30);洁面乳/皂(2);沐浴露(12);防晒(1);身体乳/霜/(6);纤体产品(1);洗发产品(19);乳液/凝露/(1);面膜(1);护手产品(1);其它香水(3);其它产品(3);其它身体护理(1),护理(37);清洁(26);保湿(14);防晒(1);身体清洁(9);美白(5);活肤滋润(4);身体按摩(1);补水(2);抗皱紧肤(1);香体(1);中性香水(2);身体滋润(1);瘦腰腹(1);瘦腿(1),洁面系列(2);沐浴系列(9);香块系列(0);秀发损伤理护(4)
蔻赛(Cose),谢佳/张伟,2014,中国,蔻赛,http://hzp.rayli.com.cn/cose/index.html,,,
巴黎 • 珂蒂丝(Condensé Paris),,0,法国,,http://hzp.rayli.com.cn/condensparis/index.html,面膜(1),保湿(1),
迪奥(Dior),克里斯汀·迪奥,1947,法国,路威酩轩,http://hzp.rayli.com.cn/dior/index.html,粉底液/霜(14);精华素/液(33);面霜(26);唇膏/唇彩/(26);眼霜(14);睫毛膏/液(8);女性香水(33);乳液/凝露/(25);男性香水(7);其它香水(1);防晒(13);爽肤/化妆水(12);护手产品(1);纤体产品(4);眼影(14);彩妆工具(9);散粉/蜜粉(5);眼线笔/液(4);洁面乳/皂(13);面膜(11);粉饼(11);腮红(5);彩妆套装(1);身体乳/霜/(10);卸妆油/液/(5);修容粉/膏/(4);去角质霜(2);遮瑕膏/笔/(3);指甲油(3);身体护理(1);其它身体护理(1);眼部护理(2);眉笔/眉粉(2);其它彩妆(2);隔离霜(4);去角质/磨砂(1);按摩霜/乳(2);面部/剃须护(1),底妆(35);淡化细纹(14);抗皱紧肤(44);抗老化(36);活肤滋润(54);唇部彩妆(23);去黑眼圈(14);保湿(102);眼部彩妆(25);女士香水(34);补水(23);紧致(13);美白(38);控油平衡(9);均匀肤色(27);男士香水(7);防晒(18);深层补水(21);细致毛孔(3);提亮肤色(18);眉部彩妆(2);身体滋润(7);提拉紧致(27);修护肌肤(13);净化排毒(4);舒缓压力(5);促进新陈代谢(3);祛斑(2);清洁(17);去角质(5);除眼袋(5);面部彩妆(9);瘦腰腹(4);瘦腿(5);香体(2);卸妆(9);护理(7);指甲彩妆(3);调理油脂平衡(1);瘦手臂(4);身体清洁(1);防紫外线(7);唇部护理(2);造型(8);淡斑(5);消炎镇定(1);香水香氛(2),爵士名伶20(0);活肤驻颜修复(13);逆时空活肤驻(17);水动力精萃(12);烈艳蓝金系列(1);俏佳人系列(0);水动力莹润系(15);全方位护肤系(0);逆时空系列(0);10°紧致系(5);雪晶灵系列(40);凝世金颜系列(4);花蜜活颜系列(32);花蜜亮肤系列(0);卸妆清洁系列(9);保湿润肤系列(0);纤体紧致系列(9);桀骜男士护肤(7);化妆工具系列(6);女士香水系列(28);凝脂亲肤系列(12);经曲系列(0);未归入系列者(46)
希恩派(CNP),,0,韩国,LG生活健康,http://hzp.rayli.com.cn/cnp/index.html,其它护肤品(1);爽肤/化妆水(1);面霜(1),去黑头(1);修护肌肤(2);提拉紧致(3);深层补水(1);舒缓压力(2);紧致(1);护理(1),
